Date,Close,High,Low,Open,Volume
2024-06-14,39186.484375,41169.9977816358,39186.484375,40831.349151234564,3495700
2024-06-17,38605.9453125,39476.75610902256,38605.9453125,39283.24259868421,2124600
2024-06-18,39670.26953125,39960.539796112804,38992.97224657013,39476.75602134147,1477100
2024-06-19,40154.0546875,40154.0546875,39234.86548381024,39718.6492752259,1124000
2024-06-20,39960.5390625,40734.59308792373,39283.24179025424,40541.0795815678,1285200
2024-06-21,40928.109375,41266.758034131206,39476.757978723406,40154.05529698582,1971100
2024-06-24,39428.37890625,41411.89244631902,39428.37890625,41218.37893021473,2505400
2024-06-25,39670.26953125,40057.29655106708,39379.999266387196,39428.37764386433,854000
2024-06-26,41024.86328125,41073.241657760904,39428.37685639003,39670.26873894457,2056300
2024-06-27,39960.5390625,41121.62010063559,39960.5390625,41121.62010063559,1067600
2024-06-28,39573.51171875,40444.322490067236,39283.241461644255,40057.29548059291,1455800
2024-07-01,39476.7578125,40057.298368566175,38944.595636106,39718.649710860904,682200
2024-07-02,40008.91796875,40008.91796875,39476.75581922612,40008.91796875,660500
2024-07-03,40492.703125,40831.3517771804,39863.7841995221,40250.81123058542,1461400
2024-07-04,42476.21484375,42863.24185827164,40444.323017511386,40541.0797711418,6016400
2024-07-05,42524.59375,42959.99914675768,42379.45861774744,42476.215372582476,2475000
2024-07-08,44991.890625,45088.647379032256,42572.971774193546,42572.971774193546,5313900
2024-07-09,44508.109375,45088.649932065215,44314.59585597826,45088.649932065215,1997900
2024-07-10,45040.26953125,45524.05330709587,44508.10737781955,44895.134398496244,2762700
2024-07-11,45282.16015625,45378.91690872062,44604.862888955664,45137.02502754407,2440800
2024-07-12,44798.37890625,45669.18972732181,44604.86539045627,45378.919453631206,1817400
2024-07-15,46443.2421875,46443.2421875,45040.26924641927,45185.40437825521,2714500
2024-07-16,45572.43359375,46830.271463641184,45572.43359375,46830.271463641184,2075700
2024-07-17,43540.5390625,45572.43088541667,42427.836397569445,45572.43088541667,3843300
2024-07-18,45959.4609375,45959.4609375,43540.54194078947,43927.56898026315,2699500
2024-07-19,45378.91796875,46249.72876132729,44604.86393090352,45959.45849713486,2054700
2024-07-22,44846.7578125,45282.16322815534,43975.94698118932,45282.16322815534,2144800
2024-07-23,44024.32421875,45669.18907967033,43734.053949175825,44895.13502747253,2257300
2024-07-24,44991.890625,44991.890625,42669.72852822581,43588.91769153226,3363700
2024-07-25,44846.7578125,45185.40646912082,43975.94698118932,44508.10915587918,1152000
2024-07-26,46249.73046875,46588.379122809885,44846.757473359045,44846.757473359045,3342100
2024-07-29,46249.73046875,47120.54129347541,45765.94667723588,47120.54129347541,1352000
2024-07-30,45572.43359375,46733.51470441879,45040.2714180268,45959.460630639594,1699000
2024-07-31,44411.3515625,46249.72994961874,44314.594805283225,45572.432649101305,3183900
2024-08-01,43830.8125,45088.650386313464,43830.8125,44604.86658388521,2571700
2024-08-02,45959.4609375,45959.4609375,43347.02842105263,43588.920320723686,2541300
2024-08-05,44024.32421875,45330.54043183379,43637.2971926511,44895.13502747253,2337800
2024-08-06,45475.67578125,45765.946052194144,44072.702805019944,44895.1352393617,2174500
2024-08-07,46249.73046875,46394.865606204236,44750.00071505622,45669.18991893305,1963600
2024-08-08,46007.8359375,46636.75483044164,45475.67379731861,46201.3494430205,2261300
2024-08-09,46443.2421875,46443.2421875,45475.674641927086,46443.2421875,1397300
2024-08-12,47265.67578125,48184.86497249232,47120.54064579069,47120.54064579069,4056100
2024-08-13,47265.67578125,48184.86497249232,47168.91902427713,47362.43253822288,2214600
2024-08-14,47604.32421875,48862.16205379827,47168.918814310215,47410.81070566565,3083900
2024-08-15,47410.8125,47894.596301020414,47217.29897959184,47604.32602040817,1244300
2024-08-16,48958.91796875,50023.24227241848,47459.188268126236,47507.56664556571,4586000
2024-08-19,48765.40625,49732.97383432539,48765.40625,48958.91976686508,1223100
2024-08-20,47846.21484375,49636.214792403945,47846.21484375,48668.64725259101,2518500
2024-08-21,47217.296875,48378.377945696724,46927.02660732582,47894.59416623975,3224800
2024-08-22,47410.8125,48039.731441326534,47314.05573979592,47507.56926020409,1065800
2024-08-23,47410.8125,47797.83954081633,47023.78545918367,47023.78545918367,1218900
2024-08-26,46975.40625,47797.83869721936,46975.40625,47555.946800978374,1459100
2024-08-28,47797.8359375,48136.48457268472,47604.322431680164,47749.45756104504,1087500
2024-08-29,47217.296875,47991.35092213115,47168.91849705431,47991.35092213115,722300
2024-08-30,47023.78515625,47410.812194573045,46975.40677645962,47217.298675411526,892800
2024-09-04,45475.67578125,46733.51362200797,45378.919024268616,46733.51362200797,2544300
2024-09-05,44556.484375,45862.70052931596,44072.70061414224,45475.67352062975,2977800
2024-09-06,45427.296875,45475.675252928646,44169.45904885516,44169.45904885516,1277800
2024-09-09,44943.51171875,45572.43061255382,44701.619836517755,44701.619836517755,791500
2024-09-10,44895.13671875,45427.29889968346,44604.86643824084,45378.9205195986,1015000
2024-09-11,44314.59375,44991.891034388645,44266.215372543666,44991.891034388645,836300
2024-09-12,43927.56640625,44798.377194039094,43927.56640625,44749.998816939704,1269800
2024-09-13,44314.59375,44459.728882368996,43540.53971069869,43927.56673034935,726100
2024-09-16,43540.5390625,44943.511987847225,43540.5390625,44943.511987847225,813500
2024-09-17,43540.5390625,43927.56607638889,42766.485034722224,43540.5390625,1125600
2024-09-18,43540.5390625,44121.07958333333,43298.64717881945,43879.18769965278,895400
2024-09-19,43879.1875,43879.1875,43105.13347574421,43588.917240904084,1416300
2024-09-20,44508.109375,44846.75803328804,43879.19043817934,43927.56881793478,1269300
2024-09-23,43782.43359375,44508.10928867404,43637.298454765194,44508.10928867404,964800
2024-09-24,43734.0546875,44121.081720132745,43540.54117118363,43830.81144565818,1181700
2024-09-25,43927.56640625,44314.59342304515,43782.431274951814,44024.32316044879,1308800
2024-09-26,44121.08203125,44508.10906661184,43830.81175472862,44121.08203125,1671300
2024-09-27,43492.16015625,44266.21417460373,43443.781780102894,44217.83579845662,1565100
2024-09-30,43056.7578125,43588.91998771067,43056.7578125,43588.91998771067,1095700
2024-10-01,43056.7578125,43492.16322858146,42960.00105337079,42960.00105337079,1075700
2024-10-02,43492.16015625,43734.052036985544,43153.511523220244,43347.025027808675,957100
2024-10-03,42960.0,43443.78378378379,42814.86486486487,43250.27027027027,1303600
2024-10-04,43637.296875,44024.3238982816,43008.377962167404,43056.756340077605,2562100
2024-10-07,43492.16015625,43927.565541573975,43298.64665166157,43927.565541573975,1395900
2024-10-08,43201.890625,43975.94465635498,43201.890625,43637.29601763718,1700400
2024-10-09,42960.0,43298.64864864865,42911.62162162162,43153.51351351351,1817600
2024-10-10,43056.7578125,43734.0551264045,42911.62267380618,43153.51457162922,748900
2024-10-11,43250.26953125,43685.6749292156,43153.512776146534,43443.78304145693,713300
2024-10-14,43008.37890625,43250.2708011108,42960.00052727784,43250.2708011108,712800
2024-10-15,41460.26953125,43008.37761176342,41121.62088863769,42911.62085673133,3909500
2024-10-16,40492.703125,41460.2707026583,40250.81123058542,41460.2707026583,2453100
2024-10-17,40879.73046875,40928.10884800296,40395.94667622042,40637.838572485205,1199000
2024-10-18,40976.484375,41605.403261511216,40928.10599911452,41024.86275088548,797800
2024-10-21,40250.8125,40831.35306490385,40154.055739182695,40831.35306490385,1344200
2024-10-22,40444.32421875,40831.351244766745,40008.91881448116,40250.81070574163,1350000
2024-10-23,40928.109375,41073.24451462766,40541.082335992905,40589.460715868794,746200
2024-10-24,40395.9453125,40976.485843937124,40395.9453125,40928.107466317364,738000
2024-10-25,40202.43359375,40492.70387240523,40105.67683419825,40444.32549262936,475900
2024-10-28,40637.8359375,40637.8359375,39428.37653459822,40202.43055245536,770900
2024-10-29,40541.08203125,40589.460410762236,40154.05499515215,40154.05499515215,532900
2024-10-31,39767.02734375,40057.297616332115,39670.27058622263,40057.297616332115,560300
2024-11-01,39283.2421875,39767.02595828202,39283.2421875,39767.02595828202,815900
2024-11-04,38605.9453125,39379.99935385338,38605.9453125,39234.864221099626,1077200
2024-11-06,38847.8359375,39186.48456958282,38847.8359375,39186.48456958282,554900
2024-11-07,38992.97265625,39331.621302147956,38944.59427826458,38992.97265625,564800
2024-11-08,38751.08203125,39234.86582689607,38702.7036516854,39234.86582689607,608500
2024-11-11,37977.02734375,38896.21654060509,37831.89220740445,38702.703025477706,1238300
2024-11-12,38122.16015625,38267.29528374842,37831.88990125318,37928.64665291878,730700
2024-11-13,37638.37890625,38170.54107587564,37348.10863190874,38122.16269681877,965100
2024-11-14,37686.7578125,38460.811888238124,37444.86591383184,37590.001053032734,867400
2024-11-15,37154.59375,37977.02616373698,37154.59375,37977.02616373698,736000
2024-11-18,36477.296875,37589.99956482095,36138.64823027188,37106.21578663793,964100
2024-11-19,37057.8359375,37541.619696475194,36767.56568211488,36767.56568211488,636100
2024-11-20,37348.109375,37541.62289507772,36767.56881476684,36815.94719478627,443300
2024-11-21,37783.51171875,38025.40359915173,37106.21445362516,37396.48471010723,416500
2024-11-22,37880.26953125,38073.783040988186,37638.37764407726,38073.783040988186,309800
2024-11-25,38122.16015625,38170.538532082806,37735.133149587564,38025.403404584395,368000
2024-11-26,37977.02734375,38170.540858877386,37541.621934713374,37880.27058618631,524700
2024-11-27,37831.890625,38122.16088554987,37783.512248241685,37977.02575527493,259900
2024-11-28,38702.703125,39234.86529296875,37831.8923046875,37977.02744140625,1179100
2024-11-29,38702.703125,39186.4869140625,38702.703125,38992.973398437505,462600
2024-12-02,38460.8125,38847.839544025155,38170.54221698113,38702.70440251572,601800
2024-12-03,38702.703125,39283.243671875,38170.540957031255,38364.05447265625,762700
2024-12-04,38992.97265625,39573.513192075065,38751.08076632289,38751.08076632289,651300
2024-12-05,39283.2421875,39379.998941656406,38702.70166256158,38992.97192503079,716100
